id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop;ano
299360;04/08/2020;terça-feira;07:30:00;DF;40;7,3;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-16,038666;-47,979691;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
299385;04/08/2020;terça-feira;09:50:00;DF;20;10,5;BRASILIA;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-15,64938055;-47,77317974;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
299519;05/08/2020;quarta-feira;06:50:00;DF;60;9,7;BRASILIA;Restrição de Visibilidade;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Declive;Viaduto";Não;5;0;2;0;3;0;2;3;-15,90808872;-48,14482917;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2020
299522;05/08/2020;quarta-feira;07:10:00;DF;60;10;BRASILIA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;1;0;2;0;1;2;-15,909476;-48,149597;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2020
299549;31/07/2020;sexta-feira;18:30:00;DF;60;3;BRASILIA;Ingestão de Álcool;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;5;0;0;0;5;0;0;2;-15,890521;-48,086864;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2020
299677;05/08/2020;quarta-feira;22:15:00;DF;80;37;BRASILIA;Ingestão de Álcool;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Curva;Sim;1;0;1;0;0;0;1;1;-15,53257;-48,191132;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
299691;05/08/2020;quarta-feira;23:45:00;DF;20;10,5;BRASILIA;Ingestão de Álcool;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;3;2;1;0;0;0;1;3;-15,650243;-47,773872;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
299702;06/08/2020;quinta-feira;06:09:00;DF;20;9,5;BRASILIA;Ingestão de Álcool;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Retorno Regulamentado;Sim;2;0;0;1;0;1;1;2;-15,654671;-47,782917;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
299703;06/08/2020;quinta-feira;06:25:00;DF;40;7;BRASILIA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-16,038666;-47,979691;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
299887;07/08/2020;sexta-feira;07:00:00;DF;70;5,1;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;5;0;1;0;4;0;1;3;-15,794656;-48,096779;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
299981;07/08/2020;sexta-feira;16:30:00;DF;20;7;BRASILIA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,662208;-47,799866;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
299997;07/08/2020;sexta-feira;16:30:00;DF;60;4,7;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;0;1;1;2;-15,892721;-48,095741;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2020
300014;07/08/2020;sexta-feira;17:40:00;DF;80;7;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-15,731315;-48,139267;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
300254;08/08/2020;sábado;16:40:00;DF;20;19;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Declive;Sim;4;0;3;0;1;0;3;2;-15,612175;-47,700928;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
300278;08/08/2020;sábado;20:00:00;DF;40;4;BRASILIA;Falta de Atenção à Condução;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;0;1;1;2;-16,01851409;-47,9808051;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
300356;09/08/2020;domingo;04:20:00;DF;40;5;BRASILIA;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-16,020903;-47,980541;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
300412;09/08/2020;domingo;14:15:00;DF;70;11,2;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Retorno Regulamentado";Não;2;0;2;0;0;0;2;2;-15,789762;-48,148727;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
300462;09/08/2020;domingo;17:30:00;DF;80;26;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Interseção de Vias;Sim;2;0;0;1;1;0;1;2;-15,61245613;-48,19831967;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
300548;09/08/2020;domingo;21:00:00;DF;251;27;BRASILIA;Ingestão de Álcool;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Declive;Não;2;0;0;0;2;0;0;2;-15,949501;-47,692746;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
300574;10/08/2020;segunda-feira;01:00:00;DF;40;5;BRASILIA;Velocidade Incompatível;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;0;0;2;0;0;2;-16,020903;-47,980541;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
300854;11/08/2020;terça-feira;17:10:00;DF;80;5,2;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;0;3;0;0;3;-15,729602;-48,121304;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
300876;11/08/2020;terça-feira;19:45:00;DF;70;17;BRASILIA;Defeito Mecânico no Veículo;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;0;0;2;0;0;1;-15,794133;-48,202095;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
301013;12/08/2020;quarta-feira;13:04:00;DF;70;9,9;BRASILIA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;5;0;2;0;2;1;2;3;-15,787066;-48,140709;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
301053;12/08/2020;quarta-feira;17:10:00;DF;20;52;BRASILIA;Desobediência às normas de trânsito pelo condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-15,58401778;-47,44068146;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
301070;12/08/2020;quarta-feira;17:00:00;DF;80;5,4;BRASILIA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Declive;Interseção de Vias;Reta";Não;2;0;1;0;1;0;1;2;-15,72928882;-48,12425852;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
301155;13/08/2020;quinta-feira;06:45:00;DF;40;7;BRASILIA;Não guardar distância de segurança;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;4;0;0;0;4;0;0;2;-16,038666;-47,979691;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
301433;14/08/2020;sexta-feira;16:15:00;DF;40;4,3;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;1;1;1;3;-16,015032;-47,981681;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
301571;15/08/2020;sábado;07:20:00;DF;70;19;BRASILIA;Falta de Atenção à Condução;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Aclive;Não;3;0;2;0;1;0;2;3;-15,788868;-48,220242;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
301673;15/08/2020;sábado;17:45:00;DF;80;9,9;BRASILIA;Ultrapassagem Indevida;Colisão com objeto estático;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Sim;4;0;2;0;2;0;2;2;-15,731064;-48,159393;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
302072;09/05/2020;sábado;10:20:00;DF;0;0;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Sem Vítimas;Pleno dia;Não Informado;Céu Claro;Dupla;Reta;Sim;2;0;0;0;1;1;0;2;-15,90646528;-47,77141225;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
302156;18/08/2020;terça-feira;08:05:00;DF;20;18,8;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Aclive;Sim;2;0;1;0;1;0;1;2;-15,616901;-47,708927;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
302176;18/08/2020;terça-feira;09:55:00;DF;40;5,7;BRASILIA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-16,020903;-47,980541;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
302251;18/08/2020;terça-feira;18:00:00;DF;20;19;BRASILIA;Falta de Atenção à Condução;Capotamento;Sem Vítimas;Anoitecer;Decrescente;Céu Claro;Dupla;Aclive;Sim;1;0;0;0;1;0;0;1;-15,612175;-47,700928;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
302286;18/08/2020;terça-feira;21:20:00;DF;60;9;BRASILIA;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-15,906293;-48,139965;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2020
302382;19/08/2020;quarta-feira;15:35:00;DF;40;0,4;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,976897;-47,990129;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
302417;19/08/2020;quarta-feira;18:40:00;DF;20;4;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,675484;-47,823761;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
302552;20/08/2020;quinta-feira;16:45:00;DF;70;11,2;BRASILIA;Ingestão de Álcool;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,789762;-48,148727;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
302553;20/08/2020;quinta-feira;16:40:00;DF;20;21;BRASILIA;Ingestão de Álcool;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,603384;-47,684692;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
302556;20/08/2020;quinta-feira;17:00:00;DF;40;5,7;BRASILIA;Não guardar distância de segurança;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-16,02869203;-47,97895974;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
302636;21/08/2020;sexta-feira;06:00:00;DF;40;3;BRASILIA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;2;0;1;0;2;2;-16,003145;-47,983944;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
302726;21/08/2020;sexta-feira;14:00:00;DF;251;35;BRASILIA;Mal Súbito;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Declive;Não;2;0;2;0;0;0;2;1;-15,940731;-47,770015;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
302772;21/08/2020;sexta-feira;18:10:00;DF;70;11;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Retorno Regulamentado;Sim;2;0;1;0;1;0;1;2;-15,789762;-48,148727;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
302948;22/08/2020;sábado;14:45:00;DF;20;19;BRASILIA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Aclive;Sim;3;0;1;0;1;1;1;3;-15,612175;-47,700928;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
302993;22/08/2020;sábado;18:45:00;DF;20;9,5;BRASILIA;Agressão Externa;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Curva;Sim;1;0;0;0;1;0;0;1;-15,65208963;-47,77861834;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
303014;22/08/2020;sábado;19:50:00;DF;70;18;BRASILIA;Ingestão de Álcool;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;4;0;1;0;3;0;1;3;-15,791093;-48,21096;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
303031;22/08/2020;sábado;20:00:00;DF;20;9;BRASILIA;Ingestão de Álcool;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Curva;Sim;2;0;1;0;1;0;1;2;-15,654671;-47,782917;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
303160;23/08/2020;domingo;16:10:00;DF;70;9;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,784615;-48,132023;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
303190;23/08/2020;domingo;18:30:00;DF;20;20;BRASILIA;Agressão Externa;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Declive;Sim;2;0;1;0;1;0;1;2;-15,607905;-47,692791;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
303213;23/08/2020;domingo;18:50:00;DF;70;1,6;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Interseção de Vias;Sim;3;0;0;0;3;0;0;2;-15,795264;-48,063801;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
303244;23/08/2020;domingo;20:50:00;DF;20;13;BRASILIA;Ingestão de Álcool;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;3;0;0;0;3;0;0;3;-15,638752;-47,749599;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
303321;24/08/2020;segunda-feira;08:10:00;DF;40;1,2;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;0;2;1;3;-15,985532;-47,987747;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
303326;24/08/2020;segunda-feira;08:30:00;DF;60;0,6;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,882499;-48,060212;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2020
303416;24/08/2020;segunda-feira;17:00:00;DF;20;7,7;BRASILIA;Ingestão de Álcool;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-15,662208;-47,799866;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
303427;24/08/2020;segunda-feira;18:10:00;DF;60;5,9;BRASILIA;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Declive;Reta";Sim;1;0;1;0;0;0;1;1;-15,895438;-48,104771;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2020
303428;24/08/2020;segunda-feira;18:25:00;DF;70;15;BRASILIA;Não guardar distância de segurança;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;4;0;2;0;1;1;2;3;-15,798888;-48,185043;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
303497;25/08/2020;terça-feira;06:00:00;DF;70;4,9;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão lateral;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;2;0;1;0;2;2;-15,80201456;-47,98089981;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
303501;25/08/2020;terça-feira;06:20:00;DF;70;4;BRASILIA;Não guardar distância de segurança;Colisão lateral;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;0;1;1;2;-15,79844312;-48,08944881;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
303779;26/08/2020;quarta-feira;16:00:00;DF;20;5;BRASILIA;Falta de Atenção à Condução;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;0;1;0;0;1;1;-15,67250264;-47,81906605;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
303872;27/08/2020;quinta-feira;09:35:00;DF;80;16;BRASILIA;Falta de Atenção à Condução;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;4;0;1;0;3;0;1;4;-15,701065;-48,202263;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
303883;27/08/2020;quinta-feira;11:00:00;DF;60;4;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,892721;-48,095741;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2020
304038;28/08/2020;sexta-feira;07:40:00;DF;20;15;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;1;0;3;0;1;2;-15,630189;-47,733288;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
304070;28/08/2020;sexta-feira;11:20:00;DF;70;14,1;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;1;0;2;1;1;4;-15,797312;-48,176056;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
304143;28/08/2020;sexta-feira;19:20:00;DF;20;7,1;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-15,662208;-47,799866;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
304331;29/08/2020;sábado;13:55:00;DF;70;1,8;BRASILIA;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-15,795264;-48,063801;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
304393;29/08/2020;sábado;18:20:00;DF;251;27;BRASILIA;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;1;-15,949501;-47,692746;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
304413;29/08/2020;sábado;19:10:00;DF;70;11,2;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Retorno Regulamentado;Reta";Sim;2;0;2;0;0;0;2;2;-15,789762;-48,148727;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
304440;29/08/2020;sábado;19:40:00;DF;20;12,4;BRASILIA;Velocidade Incompatível;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;3;1;0;1;1;0;1;2;-15,641173;-47,754807;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
304578;30/08/2020;domingo;12:30:00;DF;20;56,9;BRASILIA;Falta de Atenção à Condução;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;2;0;1;0;1;0;1;1;-15,583027;-47,367081;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
304750;31/08/2020;segunda-feira;06:10:00;DF;40;7;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-16,038666;-47,979691;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
304793;31/08/2020;segunda-feira;10:10:00;DF;40;5,9;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;0;0;3;0;0;3;-16,0291617;-47,97872186;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
304904;31/08/2020;segunda-feira;22:00:00;DF;20;48,9;BRASILIA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Retorno Regulamentado;Aclive;Reta";Não;2;0;2;0;0;0;2;1;-15,58011933;-47,45967242;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
305026;01/09/2020;terça-feira;14:45:00;DF;60;4,6;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-15,892721;-48,095741;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2020
305301;03/09/2020;quinta-feira;06:50:00;DF;40;3,4;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-16,003145;-47,983944;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
305311;03/09/2020;quinta-feira;07:15:00;DF;40;7,5;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-16,038666;-47,979691;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
305510;04/09/2020;sexta-feira;07:30:00;DF;60;8;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Não;4;0;1;0;3;0;1;2;-15,90324;-48,130695;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2020
305531;04/09/2020;sexta-feira;08:45:00;DF;20;17;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Não;2;0;0;0;2;0;0;2;-15,621374;-47,71698;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
305766;05/09/2020;sábado;02:00:00;DF;40;7;BRASILIA;Ingestão de Álcool;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;0;0;2;0;0;2;-16,038666;-47,979691;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2020
305791;05/09/2020;sábado;05:12:00;DF;70;14,8;BRASILIA;Ingestão de Álcool;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Sim;2;0;1;0;0;1;1;2;-15,797312;-48,176056;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
305830;05/09/2020;sábado;08:30:00;DF;70;10;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,787066;-48,140709;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
305839;05/09/2020;sábado;09:00:00;DF;70;14;BRASILIA;Agressão Externa;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;2;0;0;0;2;1;-15,797312;-48,176056;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
306098;06/09/2020;domingo;06:40:00;DF;60;11,3;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão transversal;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Dupla;"Retorno Regulamentado;Reta";Não;3;0;1;0;2;0;1;2;-15,911784;-48,157192;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2020
306219;06/09/2020;domingo;18:30:00;DF;70;15,6;BRASILIA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Declive";Não;2;0;2;0;0;0;2;2;-15,798888;-48,185043;SPRF-DF;DEL03-DF;UOP02-DEL03-DF;2020
306236;06/09/2020;domingo;19:00:00;DF;20;9;BRASILIA;Desobediência às normas de trânsito pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;1;0;0;1;1;-15,654671;-47,782917;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2020
306243;06/09/2020;domingo;19:25:00;DF;60;11;BRASILIA;Falta de Atenção à Condução;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;0;2;0;1;2;2;-15,911784;-48,157192;SPRF-DF;DEL03-DF;UOP01-DEL03-DF;2020
